"","mdiversity_mean","y"
"1",1,-5.69126891380234
"2",3.11890838207071,-5.69126891380234
"3",5.23781676414141,-5.69126891380234
"4",7.35672514621212,-5.63637107826982
"5",9.47563352828283,-5.63637107826982
"6",11.5945419103535,-6.45658386901264
"7",13.7134502924242,-6.45658386901264
"8",15.8323586744949,-6.45658386901264
"9",17.9512670565657,-6.45658386901264
"10",20.0701754386364,-6.45658386901264
"11",22.1890838207071,-6.45658386901264
"12",24.3079922027778,-6.45658386901264
"13",26.4269005848485,-6.45658386901264
"14",28.5458089669192,-6.45658386901264
"15",30.6647173489899,-6.45658386901264
"16",32.7836257310606,-6.45658386901264
"17",34.9025341131313,-6.45658386901264
"18",37.021442495202,-6.45658386901264
"19",39.1403508772727,-6.45658386901264
"20",41.2592592593434,-6.45658386901264
"21",43.3781676414141,-6.45658386901264
"22",45.4970760234848,-6.45658386901264
"23",47.6159844055556,-6.45658386901264
"24",49.7348927876263,-6.45652633545321
"25",51.853801169697,-6.45652633545321
"26",53.9727095517677,-6.4564685743137
"27",56.0916179338384,-6.4564685743137
"28",58.2105263159091,-6.4564685743137
"29",60.3294346979798,-6.4564685743137
"30",62.4483430800505,-6.4564685743137
"31",64.5672514621212,-6.4564685743137
"32",66.6861598441919,-6.4564685743137
"33",68.8050682262626,-6.4564685743137
"34",70.9239766083333,-6.4564685743137
"35",73.042884990404,-6.4564685743137
"36",75.1617933724747,-6.45610737748248
"37",77.2807017545454,-6.45610737748248
"38",79.3996101366162,-6.45610737748248
"39",81.5185185186869,-6.45610737748248
"40",83.6374269007576,-6.45610737748248
"41",85.7563352828283,-6.45610737748248
"42",87.875243664899,-6.45610737748248
"43",89.9941520469697,-6.45610737748248
"44",92.1130604290404,-6.45610737748248
"45",94.2319688111111,-6.45610737748248
"46",96.3508771931818,-6.45610737748248
"47",98.4697855752525,-6.45610737748248
"48",100.588693957323,-6.45610737748248
"49",102.707602339394,-6.45610737748248
"50",104.826510721465,-6.45610737748248
"51",106.945419103535,-6.45610737748248
"52",109.064327485606,-6.45610737748248
"53",111.183235867677,-6.45610737748248
"54",113.302144249747,-6.45610737748248
"55",115.421052631818,-6.45610737748248
"56",117.539961013889,-6.45601044176349
"57",119.65886939596,-6.45601044176349
"58",121.77777777803,-6.45601044176349
"59",123.896686160101,-6.45575561129736
"60",126.015594542172,-6.45495084903355
"61",128.134502924242,-6.44238464456514
"62",130.253411306313,-6.45350365227049
"63",132.372319688384,-6.45350365227049
"64",134.491228070455,-6.45256035043487
"65",136.610136452525,-6.45256273854692
"66",138.729044834596,-6.45256273854692
"67",140.847953216667,-6.44883410495699
"68",142.966861598737,-6.44854156940392
"69",145.085769980808,-6.44738266713819
"70",147.204678362879,-6.44738266713819
"71",149.323586744949,-6.44228488637255
"72",151.44249512702,-6.44202636235026
"73",153.561403509091,-6.30742981618408
"74",155.680311891162,-6.35897559436114
"75",157.799220273232,-6.35939157864652
"76",159.918128655303,-6.35939157864652
"77",162.037037037374,-6.35939157864652
"78",164.155945419444,-6.35939157864652
"79",166.274853801515,-6.35902329916228
"80",168.393762183586,-6.35902726970926
"81",170.512670565657,-6.35902726970926
"82",172.631578947727,-6.18067947206484
"83",174.750487329798,-6.05511535514753
"84",176.869395711869,-5.56274339829807
"85",178.988304093939,-4.95451411600179
"86",181.10721247601,-4.99142995721604
"87",183.226120858081,-5.02201401930694
"88",185.345029240151,-5.03208677172448
"89",187.463937622222,-5.03208677172448
"90",189.582846004293,-5.03208677172448
"91",191.701754386364,-5.03208677172448
"92",193.820662768434,-5.03208677172448
"93",195.939571150505,-5.03208677172448
"94",198.058479532576,-5.03208677172448
"95",200.177387914646,-5.03208677172448
"96",202.296296296717,-5.03208677172448
"97",204.415204678788,-5.03208677172448
"98",206.534113060859,-5.03208677172448
"99",208.653021442929,-5.03208677172448
"100",210.771929825,-5.03208677172448
