"","Body_Temperature","y"
"1",306.95,-5.41521257225447
"2",307.022727272727,-5.41521257225447
"3",307.095454545455,-5.41521257225447
"4",307.168181818182,-5.41521257225447
"5",307.240909090909,-5.41521257225447
"6",307.313636363636,-5.41521257225447
"7",307.386363636364,-5.41521257225447
"8",307.459090909091,-5.41521257225447
"9",307.531818181818,-5.41521257225447
"10",307.604545454545,-5.41521257225447
"11",307.677272727273,-5.41521257225447
"12",307.75,-5.41521257225447
"13",307.822727272727,-5.41521257225447
"14",307.895454545455,-5.41521257225447
"15",307.968181818182,-5.41521257225447
"16",308.040909090909,-5.41521257225447
"17",308.113636363636,-5.41521257225447
"18",308.186363636364,-5.41521257225447
"19",308.259090909091,-5.41372420766139
"20",308.331818181818,-5.41372420766139
"21",308.404545454545,-5.41372420766139
"22",308.477272727273,-5.41372420766139
"23",308.55,-5.41372420766139
"24",308.622727272727,-5.41372420766139
"25",308.695454545455,-5.40183292546408
"26",308.768181818182,-5.40183292546408
"27",308.840909090909,-5.39925912619636
"28",308.913636363636,-5.39925912619636
"29",308.986363636364,-5.39925912619636
"30",309.059090909091,-5.39925996915666
"31",309.131818181818,-5.39925996915666
"32",309.204545454545,-5.39925996915666
"33",309.277272727273,-5.39925996915666
"34",309.35,-5.39925996915666
"35",309.422727272727,-5.39925996915666
"36",309.495454545455,-5.39925996915666
"37",309.568181818182,-5.39925996915666
"38",309.640909090909,-5.39925996915666
"39",309.713636363636,-5.39925996915666
"40",309.786363636364,-5.39925996915666
"41",309.859090909091,-5.39925996915666
"42",309.931818181818,-5.39925996915666
"43",310.004545454545,-5.39925996915666
"44",310.077272727273,-5.39925996915666
"45",310.15,-5.39925996915666
"46",310.222727272727,-5.39925996915666
"47",310.295454545455,-5.39925996915666
"48",310.368181818182,-5.39925996915666
"49",310.440909090909,-5.39925996915666
"50",310.513636363636,-5.39925996915666
"51",310.586363636364,-5.39925996915666
"52",310.659090909091,-5.39925996915666
"53",310.731818181818,-5.39925996915666
"54",310.804545454545,-5.39925996915666
"55",310.877272727273,-5.39925996915666
"56",310.95,-5.39925996915666
"57",311.022727272727,-5.39925996915666
"58",311.095454545455,-5.39925996915666
"59",311.168181818182,-5.39925996915666
"60",311.240909090909,-5.39925996915666
"61",311.313636363636,-5.39925996915666
"62",311.386363636364,-5.39925996915666
"63",311.459090909091,-5.39925996915666
"64",311.531818181818,-5.39925996915666
"65",311.604545454545,-5.39925996915666
"66",311.677272727273,-5.39925996915666
"67",311.75,-5.39925996915666
"68",311.822727272727,-5.39925996915666
"69",311.895454545455,-5.39925996915666
"70",311.968181818182,-5.39925996915666
"71",312.040909090909,-5.39925996915666
"72",312.113636363636,-5.39925996915666
"73",312.186363636364,-5.39925996915666
"74",312.259090909091,-5.39925996915666
"75",312.331818181818,-5.39925996915666
"76",312.404545454545,-5.39925996915666
"77",312.477272727273,-5.39925996915666
"78",312.55,-5.39925996915666
"79",312.622727272727,-5.39925996915666
"80",312.695454545455,-5.39925996915666
"81",312.768181818182,-5.39925996915666
"82",312.840909090909,-5.39925996915666
"83",312.913636363636,-5.39925996915666
"84",312.986363636364,-5.39925996915666
"85",313.059090909091,-5.39925996915666
"86",313.131818181818,-5.39925996915666
"87",313.204545454545,-5.39925996915666
"88",313.277272727273,-5.39925996915666
"89",313.35,-5.39925996915666
"90",313.422727272727,-5.39925996915666
"91",313.495454545455,-5.39925996915666
"92",313.568181818182,-5.39925996915666
"93",313.640909090909,-5.39925996915666
"94",313.713636363636,-5.39925996915666
"95",313.786363636364,-5.39925996915666
"96",313.859090909091,-5.39925996915666
"97",313.931818181818,-5.39925996915666
"98",314.004545454545,-5.39925996915666
"99",314.077272727273,-5.39925996915666
"100",314.15,-5.39925996915666
