"","ESTRILDIDAE","y"
"1",0,-6.6735551495329
"2",0.0101010101010101,-6.6735551495329
"3",0.0202020202020202,-6.6735551495329
"4",0.0303030303030303,-6.6735551495329
"5",0.0404040404040404,-6.6735551495329
"6",0.0505050505050505,-6.6735551495329
"7",0.0606060606060606,-6.6735551495329
"8",0.0707070707070707,-6.6735551495329
"9",0.0808080808080808,-6.6735551495329
"10",0.0909090909090909,-6.6735551495329
"11",0.101010101010101,-6.6735551495329
"12",0.111111111111111,-6.6735551495329
"13",0.121212121212121,-6.6735551495329
"14",0.131313131313131,-6.6735551495329
"15",0.141414141414141,-6.6735551495329
"16",0.151515151515152,-6.6735551495329
"17",0.161616161616162,-6.6735551495329
"18",0.171717171717172,-6.6735551495329
"19",0.181818181818182,-6.6735551495329
"20",0.191919191919192,-6.6735551495329
"21",0.202020202020202,-6.6735551495329
"22",0.212121212121212,-6.6735551495329
"23",0.222222222222222,-6.6735551495329
"24",0.232323232323232,-6.6735551495329
"25",0.242424242424242,-6.6735551495329
"26",0.252525252525253,-6.6735551495329
"27",0.262626262626263,-6.6735551495329
"28",0.272727272727273,-6.6735551495329
"29",0.282828282828283,-6.6735551495329
"30",0.292929292929293,-6.6735551495329
"31",0.303030303030303,-6.6735551495329
"32",0.313131313131313,-6.6735551495329
"33",0.323232323232323,-6.6735551495329
"34",0.333333333333333,-6.6735551495329
"35",0.343434343434343,-6.6735551495329
"36",0.353535353535354,-6.6735551495329
"37",0.363636363636364,-6.6735551495329
"38",0.373737373737374,-6.6735551495329
"39",0.383838383838384,-6.6735551495329
"40",0.393939393939394,-6.6735551495329
"41",0.404040404040404,-6.6735551495329
"42",0.414141414141414,-6.6735551495329
"43",0.424242424242424,-6.6735551495329
"44",0.434343434343434,-6.6735551495329
"45",0.444444444444444,-6.6735551495329
"46",0.454545454545455,-6.6735551495329
"47",0.464646464646465,-6.6735551495329
"48",0.474747474747475,-6.6735551495329
"49",0.484848484848485,-6.6735551495329
"50",0.494949494949495,-6.6735551495329
"51",0.505050505050505,-5.985715671185
"52",0.515151515151515,-5.985715671185
"53",0.525252525252525,-5.985715671185
"54",0.535353535353535,-5.985715671185
"55",0.545454545454546,-5.985715671185
"56",0.555555555555556,-5.985715671185
"57",0.565656565656566,-5.985715671185
"58",0.575757575757576,-5.985715671185
"59",0.585858585858586,-5.985715671185
"60",0.595959595959596,-5.985715671185
"61",0.606060606060606,-5.985715671185
"62",0.616161616161616,-5.985715671185
"63",0.626262626262626,-5.985715671185
"64",0.636363636363636,-5.985715671185
"65",0.646464646464647,-5.985715671185
"66",0.656565656565657,-5.985715671185
"67",0.666666666666667,-5.985715671185
"68",0.676767676767677,-5.985715671185
"69",0.686868686868687,-5.985715671185
"70",0.696969696969697,-5.985715671185
"71",0.707070707070707,-5.985715671185
"72",0.717171717171717,-5.985715671185
"73",0.727272727272727,-5.985715671185
"74",0.737373737373737,-5.985715671185
"75",0.747474747474748,-5.985715671185
"76",0.757575757575758,-5.985715671185
"77",0.767676767676768,-5.985715671185
"78",0.777777777777778,-5.985715671185
"79",0.787878787878788,-5.985715671185
"80",0.797979797979798,-5.985715671185
"81",0.808080808080808,-5.985715671185
"82",0.818181818181818,-5.985715671185
"83",0.828282828282828,-5.985715671185
"84",0.838383838383838,-5.985715671185
"85",0.848484848484849,-5.985715671185
"86",0.858585858585859,-5.985715671185
"87",0.868686868686869,-5.985715671185
"88",0.878787878787879,-5.985715671185
"89",0.888888888888889,-5.985715671185
"90",0.898989898989899,-5.985715671185
"91",0.909090909090909,-5.985715671185
"92",0.919191919191919,-5.985715671185
"93",0.929292929292929,-5.985715671185
"94",0.939393939393939,-5.985715671185
"95",0.94949494949495,-5.985715671185
"96",0.95959595959596,-5.985715671185
"97",0.96969696969697,-5.985715671185
"98",0.97979797979798,-5.985715671185
"99",0.98989898989899,-5.985715671185
"100",1,-5.985715671185
