"","bdiversity_mean","y"
"1",24,-5.40931566855911
"2",29.6159600997475,-5.40931566855911
"3",35.231920199495,-5.40931566855911
"4",40.8478802992424,-5.40931566855911
"5",46.4638403989899,-5.40931566855911
"6",52.0798004987374,-5.40931566855911
"7",57.6957605984848,-5.40931566855911
"8",63.3117206982323,-5.40931566855911
"9",68.9276807979798,-5.40931566855911
"10",74.5436408977273,-5.40931566855911
"11",80.1596009974747,-5.40931566855911
"12",85.7755610972222,-5.40931566855911
"13",91.3915211969697,-5.40931566855911
"14",97.0074812967172,-5.40931566855911
"15",102.623441396465,-5.40931566855911
"16",108.239401496212,-5.40931566855911
"17",113.85536159596,-5.40931566855911
"18",119.471321695707,-5.40931566855911
"19",125.087281795455,-5.40931566855911
"20",130.703241895202,-5.40931566855911
"21",136.319201994949,-5.40931566855911
"22",141.935162094697,-5.40931566855911
"23",147.551122194444,-5.40931566855911
"24",153.167082294192,-5.40931566855911
"25",158.783042393939,-5.40931566855911
"26",164.399002493687,-5.40931566855911
"27",170.014962593434,-5.40931566855911
"28",175.630922693182,-5.40884658965606
"29",181.246882792929,-5.40913280827232
"30",186.862842892677,-5.40913280827232
"31",192.478802992424,-5.40913280827232
"32",198.094763092172,-5.40913280827232
"33",203.710723191919,-5.40913280827232
"34",209.326683291667,-5.40889300076502
"35",214.942643391414,-5.40889300076502
"36",220.558603491162,-5.40889300076502
"37",226.174563590909,-5.40889300076502
"38",231.790523690657,-5.40854538272896
"39",237.406483790404,-5.40854538272896
"40",243.022443890152,-5.40881887425374
"41",248.638403989899,-5.40816560771154
"42",254.254364089646,-5.40796973939486
"43",259.870324189394,-5.4069712815036
"44",265.486284289141,-5.40611618672391
"45",271.102244388889,-5.40568312708773
"46",276.718204488636,-5.40568312708773
"47",282.334164588384,-5.40533741677842
"48",287.950124688131,-5.40428373684618
"49",293.566084787879,-5.40401287214366
"50",299.182044887626,-5.40401287214366
"51",304.798004987374,-5.40401287214366
"52",310.413965087121,-5.40329155631948
"53",316.029925186869,-5.40219679153353
"54",321.645885286616,-5.40140830078379
"55",327.261845386364,-5.40103469335729
"56",332.877805486111,-5.40103469335729
"57",338.493765585859,-5.39961667877481
"58",344.109725685606,-5.39961667877481
"59",349.725685785354,-5.40011656271401
"60",355.341645885101,-5.40071296141593
"61",360.957605984848,-5.40071296141593
"62",366.573566084596,-5.40071296141593
"63",372.189526184343,-5.40071296141593
"64",377.805486284091,-5.40071296141593
"65",383.421446383838,-5.40071296141593
"66",389.037406483586,-5.40071296141593
"67",394.653366583333,-5.40090113755787
"68",400.269326683081,-5.40073585682117
"69",405.885286782828,-5.40073585682117
"70",411.501246882576,-5.40062910219743
"71",417.117206982323,-5.40062910219743
"72",422.733167082071,-5.40060193610182
"73",428.349127181818,-5.39997984319812
"74",433.965087281566,-5.39613907770589
"75",439.581047381313,-5.39796928205825
"76",445.197007481061,-5.39796928205825
"77",450.812967580808,-5.39796928205825
"78",456.428927680556,-5.39796928205825
"79",462.044887780303,-5.39796928205825
"80",467.66084788005,-5.39796928205825
"81",473.276807979798,-5.39796928205825
"82",478.892768079545,-5.39796928205825
"83",484.508728179293,-5.39796928205825
"84",490.12468827904,-5.39796928205825
"85",495.740648378788,-5.39796928205825
"86",501.356608478535,-5.39796928205825
"87",506.972568578283,-5.39796928205825
"88",512.58852867803,-5.39796928205825
"89",518.204488777778,-5.39796928205825
"90",523.820448877525,-5.39796928205825
"91",529.436408977273,-5.39796928205825
"92",535.05236907702,-5.39796928205825
"93",540.668329176768,-5.39796928205825
"94",546.284289276515,-5.39796928205825
"95",551.900249376263,-5.39796928205825
"96",557.51620947601,-5.39796928205825
"97",563.132169575758,-5.39796928205825
"98",568.748129675505,-5.39796928205825
"99",574.364089775253,-5.39796928205825
"100",579.980049875,-5.39796928205825
