"","mdiversity_mean","y"
"1",1,-4.68446528364997
"2",3.11890838207071,-4.68446528364997
"3",5.23781676414141,-4.68446528364997
"4",7.35672514621212,-4.68446528364997
"5",9.47563352828283,-4.68451744860329
"6",11.5945419103535,-4.69077475141067
"7",13.7134502924242,-4.69430016710983
"8",15.8323586744949,-4.69460189843914
"9",17.9512670565657,-4.69465158367928
"10",20.0701754386364,-4.69465158367928
"11",22.1890838207071,-4.69465158367928
"12",24.3079922027778,-4.69477782867642
"13",26.4269005848485,-4.69483976599684
"14",28.5458089669192,-4.69493718682637
"15",30.6647173489899,-4.6948984130409
"16",32.7836257310606,-4.69510027992683
"17",34.9025341131313,-4.69539847175499
"18",37.021442495202,-4.69655049498559
"19",39.1403508772727,-4.69471182777164
"20",41.2592592593434,-4.68982969068739
"21",43.3781676414141,-4.69138591027745
"22",45.4970760234848,-4.69162945877943
"23",47.6159844055556,-4.69012608306384
"24",49.7348927876263,-4.68778886401929
"25",51.853801169697,-4.68766319748908
"26",53.9727095517677,-4.68744450299794
"27",56.0916179338384,-4.68744068224915
"28",58.2105263159091,-4.68773563698491
"29",60.3294346979798,-4.68826730127146
"30",62.4483430800505,-4.68825243185664
"31",64.5672514621212,-4.68835740333946
"32",66.6861598441919,-4.68789818438863
"33",68.8050682262626,-4.68789818438863
"34",70.9239766083333,-4.68789078911494
"35",73.042884990404,-4.68792706473361
"36",75.1617933724747,-4.6877502599586
"37",77.2807017545454,-4.68777729841003
"38",79.3996101366162,-4.68814192910058
"39",81.5185185186869,-4.68791014835675
"40",83.6374269007576,-4.68798811215767
"41",85.7563352828283,-4.68848808027657
"42",87.875243664899,-4.68879111422319
"43",89.9941520469697,-4.68874538610595
"44",92.1130604290404,-4.68883684015623
"45",94.2319688111111,-4.68890579573156
"46",96.3508771931818,-4.68896419037935
"47",98.4697855752525,-4.68896419037935
"48",100.588693957323,-4.68833378694134
"49",102.707602339394,-4.68808039724702
"50",104.826510721465,-4.6879113412365
"51",106.945419103535,-4.68784215508274
"52",109.064327485606,-4.68704383702702
"53",111.183235867677,-4.68701807332267
"54",113.302144249747,-4.68747497715548
"55",115.421052631818,-4.68728986310376
"56",117.539961013889,-4.68728986310376
"57",119.65886939596,-4.68661254119615
"58",121.77777777803,-4.68671009439738
"59",123.896686160101,-4.68674705708819
"60",126.015594542172,-4.68670705214168
"61",128.134502924242,-4.68677161372511
"62",130.253411306313,-4.68630769778175
"63",132.372319688384,-4.68628699403267
"64",134.491228070455,-4.68577578813363
"65",136.610136452525,-4.68497521401349
"66",138.729044834596,-4.68497521401349
"67",140.847953216667,-4.68464976658102
"68",142.966861598737,-4.68464976658102
"69",145.085769980808,-4.68400807912129
"70",147.204678362879,-4.68376910058064
"71",149.323586744949,-4.68037419434375
"72",151.44249512702,-4.6800950244892
"73",153.561403509091,-4.67964695026869
"74",155.680311891162,-4.67956980476778
"75",157.799220273232,-4.67895527990078
"76",159.918128655303,-4.67731639609281
"77",162.037037037374,-4.66856383668928
"78",164.155945419444,-4.66830057052943
"79",166.274853801515,-4.66722527268912
"80",168.393762183586,-4.6671962105571
"81",170.512670565657,-4.66698884312242
"82",172.631578947727,-4.66179002765212
"83",174.750487329798,-4.66179002765212
"84",176.869395711869,-4.66179002765212
"85",178.988304093939,-4.66057803857735
"86",181.10721247601,-4.66057803857735
"87",183.226120858081,-4.66057803857735
"88",185.345029240151,-4.66057803857735
"89",187.463937622222,-4.66057803857735
"90",189.582846004293,-4.66057803857735
"91",191.701754386364,-4.66057803857735
"92",193.820662768434,-4.66057803857735
"93",195.939571150505,-4.66057803857735
"94",198.058479532576,-4.66057803857735
"95",200.177387914646,-4.66057803857735
"96",202.296296296717,-4.66057803857735
"97",204.415204678788,-4.66057803857735
"98",206.534113060859,-4.66057803857735
"99",208.653021442929,-4.66057803857735
"100",210.771929825,-4.66057803857735
