"","Shape_Area_log","y"
"1",-6.8812013457,-6.54869861310408
"2",-6.71963482765646,-6.54869861310408
"3",-6.55806830961293,-6.54869861310408
"4",-6.39650179156939,-6.54869861310408
"5",-6.23493527352586,-6.54869861310408
"6",-6.07336875548232,-6.54869861310408
"7",-5.91180223743879,-6.54869861310408
"8",-5.75023571939525,-6.54869861310408
"9",-5.58866920135172,-6.54869861310408
"10",-5.42710268330818,-6.54869861310408
"11",-5.26553616526465,-6.54869861310408
"12",-5.10396964722111,-6.54869861310408
"13",-4.94240312917758,-6.54869861310408
"14",-4.78083661113404,-6.54869861310408
"15",-4.6192700930905,-6.54869861310408
"16",-4.45770357504697,-6.54869861310408
"17",-4.29613705700343,-6.54869861310408
"18",-4.1345705389599,-6.54869861310408
"19",-3.97300402091636,-6.54869861310408
"20",-3.81143750287283,-6.54869861310408
"21",-3.64987098482929,-6.54869861310408
"22",-3.48830446678576,-6.54869861310408
"23",-3.32673794874222,-6.54869861310408
"24",-3.16517143069869,-6.54869861310408
"25",-3.00360491265515,-6.54869861310408
"26",-2.84203839461162,-6.54869861310408
"27",-2.68047187656808,-6.54869861310408
"28",-2.51890535852455,-6.54869861310408
"29",-2.35733884048101,-6.54869861310408
"30",-2.19577232243747,-6.54869861310408
"31",-2.03420580439394,-6.54818253000318
"32",-1.8726392863504,-6.54818253000318
"33",-1.71107276830687,-6.54818253000318
"34",-1.54950625026333,-6.54818253000318
"35",-1.3879397322198,-6.54751175622506
"36",-1.22637321417626,-6.54728822142439
"37",-1.06480669613273,-6.54657300609984
"38",-0.903240178089192,-6.54657300609984
"39",-0.741673660045656,-6.54657300609984
"40",-0.580107142002121,-6.54657300609984
"41",-0.418540623958585,-6.54657300609984
"42",-0.256974105915051,-6.54657300609984
"43",-0.0954075878715148,-6.54657300609984
"44",0.0661589301720209,-6.54657300609984
"45",0.227725448215556,-6.54657300609984
"46",0.389291966259091,-6.54657300609984
"47",0.550858484302626,-6.54657300609984
"48",0.712425002346162,-6.54657300609984
"49",0.873991520389697,-6.54657300609984
"50",1.03555803843323,-6.54657300609984
"51",1.19712455647677,-6.54657300609984
"52",1.3586910745203,-6.54657300609984
"53",1.52025759256384,-6.54657300609984
"54",1.68182411060737,-6.54657300609984
"55",1.84339062865091,-6.54657300609984
"56",2.00495714669445,-6.54657300609984
"57",2.16652366473798,-6.54563009190637
"58",2.32809018278151,-6.54563009190637
"59",2.48965670082505,-6.54485086836115
"60",2.65122321886859,-6.54403165197559
"61",2.81278973691212,-6.54340048262868
"62",2.97435625495566,-6.54330736718377
"63",3.13592277299919,-6.54203235706416
"64",3.29748929104273,-6.54055997075444
"65",3.45905580908626,-6.53744466029493
"66",3.6206223271298,-6.53599238218547
"67",3.78218884517333,-6.53444831408611
"68",3.94375536321687,-6.53292830462673
"69",4.1053218812604,-6.53152241279135
"70",4.26688839930394,-6.53026133923943
"71",4.42845491734748,-6.52736018871164
"72",4.59002143539101,-6.52230887264278
"73",4.75158795343455,-6.48949505295687
"74",4.91315447147808,-6.46231007841457
"75",5.07472098952162,-6.46222948652066
"76",5.23628750756515,-6.46146326869301
"77",5.39785402560869,-6.46078847830452
"78",5.55942054365222,-6.45895394273335
"79",5.72098706169576,-6.4238234825853
"80",5.88255357973929,-6.42213882855733
"81",6.04412009778283,-5.8874423239288
"82",6.20568661582637,-5.24333279198151
"83",6.3672531338699,-5.23568607902953
"84",6.52881965191343,-4.8968809490171
"85",6.69038616995697,-4.96213803930923
"86",6.85195268800051,-4.91079992381125
"87",7.01351920604404,-4.82319685135726
"88",7.17508572408758,-2.72864023000047
"89",7.33665224213111,-2.77741459191081
"90",7.49821876017465,-2.77741459191081
"91",7.65978527821818,-2.77741459191081
"92",7.82135179626172,-2.77741459191081
"93",7.98291831430525,-2.77741459191081
"94",8.14448483234879,-2.77741459191081
"95",8.30605135039232,-2.77741459191081
"96",8.46761786843586,-2.77741459191081
"97",8.62918438647939,-2.77741459191081
"98",8.79075090452293,-2.77741459191081
"99",8.95231742256647,-2.77741459191081
"100",9.11388394061,-2.77741459191081
