"","bdiversity_mean","y"
"1",21.5,-6.17197395094641
"2",27.7217379272222,-6.17197395094641
"3",33.9434758544444,-6.17197395094641
"4",40.1652137816667,-6.17197395094641
"5",46.3869517088889,-6.17197395094641
"6",52.6086896361111,-6.17197395094641
"7",58.8304275633333,-6.17197395094641
"8",65.0521654905556,-6.17197395094641
"9",71.2739034177778,-6.17197395094641
"10",77.495641345,-6.17197395094641
"11",83.7173792722222,-6.17197395094641
"12",89.9391171994444,-6.17197395094641
"13",96.1608551266667,-6.17197395094641
"14",102.382593053889,-6.17197395094641
"15",108.604330981111,-6.17197395094641
"16",114.826068908333,-6.17197395094641
"17",121.047806835556,-6.17197395094641
"18",127.269544762778,-6.17197395094641
"19",133.49128269,-6.17197395094641
"20",139.713020617222,-6.17197395094641
"21",145.934758544444,-6.17197395094641
"22",152.156496471667,-6.17197395094641
"23",158.378234398889,-6.17197395094641
"24",164.599972326111,-6.17197395094641
"25",170.821710253333,-6.17116195665943
"26",177.043448180556,-6.17091634896454
"27",183.265186107778,-6.17072948839443
"28",189.486924035,-6.17062349828903
"29",195.708661962222,-6.1704048232531
"30",201.930399889444,-6.1704048232531
"31",208.152137816667,-6.1704048232531
"32",214.373875743889,-6.17019580054026
"33",220.595613671111,-6.17007264360432
"34",226.817351598333,-6.17007264360432
"35",233.039089525556,-6.16960281485067
"36",239.260827452778,-6.16909928656385
"37",245.48256538,-6.16812404131702
"38",251.704303307222,-6.16755389787395
"39",257.926041234444,-6.16732997245887
"40",264.147779161667,-6.16713735222712
"41",270.369517088889,-6.1669699231002
"42",276.591255016111,-6.165564474332
"43",282.812992943333,-6.16516794801078
"44",289.034730870556,-6.16426944376539
"45",295.256468797778,-6.16400781064877
"46",301.478206725,-6.16389621263684
"47",307.699944652222,-6.16363749965429
"48",313.921682579444,-6.16363749965429
"49",320.143420506667,-6.16363749965429
"50",326.365158433889,-6.16363342749587
"51",332.586896361111,-6.16363342749587
"52",338.808634288333,-6.16362614654834
"53",345.030372215556,-6.16362614654834
"54",351.252110142778,-6.16362614654834
"55",357.47384807,-6.16342298340328
"56",363.695585997222,-6.16342298340328
"57",369.917323924444,-6.16363993529968
"58",376.139061851667,-6.16363993529968
"59",382.360799778889,-6.16201038966808
"60",388.582537706111,-6.1606060838527
"61",394.804275633333,-6.1606060838527
"62",401.026013560555,-6.1606060838527
"63",407.247751487778,-6.1606060838527
"64",413.469489415,-6.1606060838527
"65",419.691227342222,-6.1606060838527
"66",425.912965269444,-6.1606060838527
"67",432.134703196667,-6.1606060838527
"68",438.356441123889,-6.1606060838527
"69",444.578179051111,-6.1606060838527
"70",450.799916978333,-6.1606060838527
"71",457.021654905556,-6.1606060838527
"72",463.243392832778,-6.1606060838527
"73",469.46513076,-6.1606060838527
"74",475.686868687222,-6.1606060838527
"75",481.908606614444,-6.1606060838527
"76",488.130344541667,-6.1606060838527
"77",494.352082468889,-6.1606060838527
"78",500.573820396111,-6.1606060838527
"79",506.795558323333,-6.1606060838527
"80",513.017296250556,-6.1606060838527
"81",519.239034177778,-6.1606060838527
"82",525.460772105,-6.1606060838527
"83",531.682510032222,-6.1606060838527
"84",537.904247959444,-6.1606060838527
"85",544.125985886667,-6.1606060838527
"86",550.347723813889,-6.1606060838527
"87",556.569461741111,-6.1606060838527
"88",562.791199668333,-6.1606060838527
"89",569.012937595556,-6.1606060838527
"90",575.234675522778,-6.1606060838527
"91",581.45641345,-6.1606060838527
"92",587.678151377222,-6.1606060838527
"93",593.899889304444,-6.1606060838527
"94",600.121627231667,-6.1606060838527
"95",606.343365158889,-6.1606060838527
"96",612.565103086111,-6.1606060838527
"97",618.786841013333,-6.1606060838527
"98",625.008578940555,-6.1606060838527
"99",631.230316867778,-6.1606060838527
"100",637.452054795,-6.1606060838527
