"","PubmedHits_ln","y"
"1",-6.90775527898,-5.03976648350349
"2",-6.68765681324586,-5.03976648350349
"3",-6.46755834751172,-5.03976648350349
"4",-6.24745988177758,-5.03976648350349
"5",-6.02736141604343,-5.03976648350349
"6",-5.80726295030929,-5.03976648350349
"7",-5.58716448457515,-5.03976648350349
"8",-5.36706601884101,-5.03976648350349
"9",-5.14696755310687,-5.03976648350349
"10",-4.92686908737273,-5.03976648350349
"11",-4.70677062163859,-5.03976648350349
"12",-4.48667215590444,-5.03976648350349
"13",-4.2665736901703,-5.03976648350349
"14",-4.04647522443616,-5.03976648350349
"15",-3.82637675870202,-5.03976648350349
"16",-3.60627829296788,-5.03976648350349
"17",-3.38617982723374,-5.03943895964507
"18",-3.1660813614996,-5.03943895964507
"19",-2.94598289576546,-5.03943895964507
"20",-2.72588443003131,-5.03943895964507
"21",-2.50578596429717,-5.03943895964507
"22",-2.28568749856303,-5.03943895964507
"23",-2.06558903282889,-5.03943895964507
"24",-1.84549056709475,-5.03943895964507
"25",-1.62539210136061,-5.03943895964507
"26",-1.40529363562647,-5.03943895964507
"27",-1.18519516989232,-5.03943895964507
"28",-0.965096704158182,-5.03943895964507
"29",-0.744998238424041,-5.03943895964507
"30",-0.5248997726899,-5.03943895964507
"31",-0.304801306955758,-5.03943895964507
"32",-0.0847028412216169,-5.03943895964507
"33",0.135395624512524,-5.03943895964507
"34",0.355494090246665,-5.0350441787918
"35",0.575592555980807,-5.0350441787918
"36",0.795691021714949,-5.0350441787918
"37",1.01578948744909,-5.01532580662797
"38",1.23588795318323,-5.0150439599772
"39",1.45598641891737,-4.90274423981899
"40",1.67608488465151,-4.89660367634635
"41",1.89618335038566,-4.85346673515089
"42",2.1162818161198,-4.82685622461994
"43",2.33638028185394,-4.8216556812736
"44",2.55647874758808,-4.79151809417156
"45",2.77657721332222,-4.76632792159569
"46",2.99667567905636,-4.75814267556477
"47",3.2167741447905,-4.75538415053953
"48",3.43687261052465,-4.75432883474561
"49",3.65697107625879,-4.75437186595743
"50",3.87706954199293,-4.69801654779873
"51",4.09716800772707,-4.70041090805155
"52",4.31726647346121,-4.70767976867457
"53",4.53736493919535,-4.70651055679578
"54",4.75746340492949,-4.70802965857498
"55",4.97756187066364,-4.70776100266095
"56",5.19766033639778,-4.70786285484974
"57",5.41775880213192,-4.70868096545883
"58",5.63785726786606,-4.70980914690893
"59",5.8579557336002,-4.71061882246049
"60",6.07805419933434,-4.7103806231459
"61",6.29815266506848,-4.71002586801282
"62",6.51825113080262,-4.71027848216258
"63",6.73834959653677,-4.7100469986628
"64",6.95844806227091,-4.70790364573843
"65",7.17854652800505,-4.70730121897785
"66",7.39864499373919,-4.70720505316952
"67",7.61874345947333,-4.7049957487809
"68",7.83884192520747,-4.70633657195391
"69",8.05894039094161,-4.70703709233487
"70",8.27903885667576,-4.70703709233487
"71",8.4991373224099,-4.70703709233487
"72",8.71923578814404,-4.70703709233487
"73",8.93933425387818,-4.70703709233487
"74",9.15943271961232,-4.70703709233487
"75",9.37953118534646,-4.70703709233487
"76",9.5996296510806,-4.70631574110995
"77",9.81972811681475,-4.7041182553171
"78",10.0398265825489,-4.40341131882783
"79",10.259925048283,-4.39804719501489
"80",10.4800235140172,-4.38580587512929
"81",10.7001219797513,-4.35872819045896
"82",10.9202204454855,-4.35872819045896
"83",11.1403189112196,-4.35872819045896
"84",11.3604173769537,-4.35288635227234
"85",11.5805158426879,-4.35288635227234
"86",11.800614308422,-4.34926481351929
"87",12.0207127741562,-4.34926481351929
"88",12.2408112398903,-4.34926481351929
"89",12.4609097056244,-4.34926481351929
"90",12.6810081713586,-4.34926481351929
"91",12.9011066370927,-4.34552012329925
"92",13.1212051028269,-4.34552012329925
"93",13.341303568561,-4.34552012329925
"94",13.5614020342951,-4.34552012329925
"95",13.7815005000293,-4.34552012329925
"96",14.0015989657634,-4.34552012329925
"97",14.2216974314976,-4.34552012329925
"98",14.4417958972317,-4.34552012329925
"99",14.6618943629659,-4.34552012329925
"100",14.8819928287,-4.34552012329925
