"","maxlat","y"
"1",-51.8817644069,-6.15319137522228
"2",-50.5553859506808,-6.15319137522228
"3",-49.2290074944616,-6.15319137522228
"4",-47.9026290382424,-6.15319137522228
"5",-46.5762505820232,-6.15319137522228
"6",-45.249872125804,-6.15319137522228
"7",-43.9234936695848,-6.15319137522228
"8",-42.5971152133657,-6.15319137522228
"9",-41.2707367571465,-6.15319137522228
"10",-39.9443583009273,-6.15319137522228
"11",-38.6179798447081,-6.15319137522228
"12",-37.2916013884889,-6.15319137522228
"13",-35.9652229322697,-6.15319137522228
"14",-34.6388444760505,-6.15319137522228
"15",-33.3124660198313,-6.15319137522228
"16",-31.9860875636121,-6.15319137522228
"17",-30.6597091073929,-6.15319137522228
"18",-29.3333306511737,-6.15319137522228
"19",-28.0069521949545,-6.15319137522228
"20",-26.6805737387353,-6.15319137522228
"21",-25.3541952825162,-6.15319137522228
"22",-24.027816826297,-6.15319137522228
"23",-22.7014383700778,-6.15319137522228
"24",-21.3750599138586,-6.15319137522228
"25",-20.0486814576394,-6.15319137522228
"26",-18.7223030014202,-6.15319137522228
"27",-17.395924545201,-6.15319137522228
"28",-16.0695460889818,-6.15319137522228
"29",-14.7431676327626,-6.15319137522228
"30",-13.4167891765434,-6.15319137522228
"31",-12.0904107203242,-6.15319137522228
"32",-10.764032264105,-6.15319137522228
"33",-9.43765380788585,-6.15319137522228
"34",-8.11127535166666,-6.15319137522228
"35",-6.78489689544747,-6.15319137522228
"36",-5.45851843922828,-6.15319137522228
"37",-4.13213998300908,-6.15319137522228
"38",-2.80576152678989,-6.15319137522228
"39",-1.4793830705707,-6.15319137522228
"40",-0.153004614351509,-6.15656244196204
"41",1.17337384186769,-6.15694012067403
"42",2.49975229808688,-6.15926842084943
"43",3.82613075430607,-6.16135335652093
"44",5.15250921052526,-6.16467490116269
"45",6.47888766674446,-6.16616940590581
"46",7.80526612296364,-6.16896607241319
"47",9.13164457918284,-6.17202887000872
"48",10.458023035402,-6.17202926920999
"49",11.7844014916212,-6.17221883645675
"50",13.1107799478404,-6.17221883645675
"51",14.4371584040596,-6.17221883645675
"52",15.7635368602788,-6.17221883645675
"53",17.089915316498,-6.17221883645675
"54",18.4162937727172,-6.17221883645675
"55",19.7426722289364,-6.17221883645675
"56",21.0690506851556,-6.17221883645675
"57",22.3954291413748,-6.17229500334157
"58",23.7218075975939,-6.17229500334157
"59",25.0481860538131,-6.17229500334157
"60",26.3745645100323,-6.17229500334157
"61",27.7009429662515,-6.17229500334157
"62",29.0273214224707,-6.17229500334157
"63",30.3536998786899,-6.17229500334157
"64",31.6800783349091,-6.17242474192509
"65",33.0064567911283,-6.17242474192509
"66",34.3328352473475,-6.17242474192509
"67",35.6592137035667,-6.17242474192509
"68",36.9855921597859,-6.17242474192509
"69",38.3119706160051,-6.17242474192509
"70",39.6383490722243,-6.17242474192509
"71",40.9647275284434,-6.17242474192509
"72",42.2911059846626,-6.17242474192509
"73",43.6174844408818,-6.17242474192509
"74",44.943862897101,-6.17242474192509
"75",46.2702413533202,-6.17242474192509
"76",47.5966198095394,-6.17242474192509
"77",48.9229982657586,-6.17242474192509
"78",50.2493767219778,-6.17242474192509
"79",51.575755178197,-6.17242474192509
"80",52.9021336344162,-6.17242474192509
"81",54.2285120906354,-6.17242474192509
"82",55.5548905468546,-6.17242474192509
"83",56.8812690030737,-6.17242474192509
"84",58.2076474592929,-6.17242474192509
"85",59.5340259155121,-6.17242474192509
"86",60.8604043717313,-6.17242474192509
"87",62.1867828279505,-6.17242474192509
"88",63.5131612841697,-6.17242474192509
"89",64.8395397403889,-6.17242474192509
"90",66.1659181966081,-6.17242474192509
"91",67.4922966528273,-6.17242474192509
"92",68.8186751090465,-6.1727349231184
"93",70.1450535652657,-6.17288556152766
"94",71.4714320214849,-6.17406047681632
"95",72.797810477704,-6.17406047681632
"96",74.1241889339233,-6.17406047681632
"97",75.4505673901424,-6.17406047681632
"98",76.7769458463616,-6.17406047681632
"99",78.1033243025808,-6.17406047681632
"100",79.4297027588,-6.17406047681632
