"","PubmedHits_ln","y"
"1",-6.90775527898,-6.73216002388119
"2",-6.69681580711253,-6.73216002388119
"3",-6.48587633524505,-6.73216002388119
"4",-6.27493686337758,-6.73216002388119
"5",-6.0639973915101,-6.73216002388119
"6",-5.85305791964263,-6.73216002388119
"7",-5.64211844777515,-6.73216002388119
"8",-5.43117897590768,-6.73216002388119
"9",-5.2202395040402,-6.73216002388119
"10",-5.00930003217273,-6.73216002388119
"11",-4.79836056030525,-6.73216002388119
"12",-4.58742108843778,-6.73216002388119
"13",-4.3764816165703,-6.73216002388119
"14",-4.16554214470283,-6.73216002388119
"15",-3.95460267283535,-6.73216002388119
"16",-3.74366320096788,-6.73216002388119
"17",-3.5327237291004,-6.73216002388119
"18",-3.32178425723293,-6.73216002388119
"19",-3.11084478536545,-6.73216002388119
"20",-2.89990531349798,-6.73216002388119
"21",-2.6889658416305,-6.73216002388119
"22",-2.47802636976303,-6.73216002388119
"23",-2.26708689789556,-6.73216002388119
"24",-2.05614742602808,-6.73216002388119
"25",-1.84520795416061,-6.73216002388119
"26",-1.63426848229313,-6.73216002388119
"27",-1.42332901042566,-6.73216002388119
"28",-1.21238953855818,-6.73216002388119
"29",-1.00145006669071,-6.73216002388119
"30",-0.790510594823231,-6.73216002388119
"31",-0.579571122955756,-6.73216002388119
"32",-0.368631651088282,-6.73216002388119
"33",-0.157692179220807,-6.73216002388119
"34",0.0532472926466676,-6.73216002388119
"35",0.264186764514142,-6.73216002388119
"36",0.475126236381617,-6.73216002388119
"37",0.686065708249092,-6.73216002388119
"38",0.897005180116567,-6.7319355837093
"39",1.10794465198404,-6.7319355837093
"40",1.31888412385152,-6.73183466235393
"41",1.52982359571899,-6.73179342520274
"42",1.74076306758647,-6.73179342520274
"43",1.95170253945394,-6.73179342520274
"44",2.16264201132141,-6.73179342520274
"45",2.37358148318889,-6.5085153880667
"46",2.58452095505637,-6.5085153880667
"47",2.79546042692384,-6.36550452175957
"48",3.00639989879132,-6.39650815937292
"49",3.21733937065879,-6.39603598109444
"50",3.42827884252626,-6.38254611717937
"51",3.63921831439374,-6.38199975445454
"52",3.85015778626121,-6.38098673207991
"53",4.06109725812869,-6.37523432939067
"54",4.27203672999616,-6.37339767069021
"55",4.48297620186364,-6.36501940673134
"56",4.69391567373111,-6.36454458741301
"57",4.90485514559859,-6.36431633364069
"58",5.11579461746606,-6.36386085371461
"59",5.32673408933354,-6.36369220886348
"60",5.53767356120101,-6.36369220886348
"61",5.74861303306849,-6.36369220886348
"62",5.95955250493596,-6.36369220886348
"63",6.17049197680344,-6.36369220886348
"64",6.38143144867091,-6.36369220886348
"65",6.59237092053839,-6.36369220886348
"66",6.80331039240586,-6.36369220886348
"67",7.01424986427334,-6.36000102585383
"68",7.22518933614081,-6.36000102585383
"69",7.43612880800828,-6.36000102585383
"70",7.64706827987576,-6.36000102585383
"71",7.85800775174323,-6.36000102585383
"72",8.06894722361071,-6.36000102585383
"73",8.27988669547818,-6.36000102585383
"74",8.49082616734566,-6.36000102585383
"75",8.70176563921313,-6.36000102585383
"76",8.91270511108061,-6.36000102585383
"77",9.12364458294808,-6.36000102585383
"78",9.33458405481556,-6.25801098641957
"79",9.54552352668303,-5.22314633164604
"80",9.75646299855051,-5.21434101806437
"81",9.96740247041798,-4.94832767737424
"82",10.1783419422855,-4.94832767737424
"83",10.3892814141529,-4.94832767737424
"84",10.6002208860204,-4.94832767737424
"85",10.8111603578879,-4.94832767737424
"86",11.0220998297554,-4.94832767737424
"87",11.2330393016228,-4.94832767737424
"88",11.4439787734903,-4.94832767737424
"89",11.6549182453578,-4.94832767737424
"90",11.8658577172253,-4.94832767737424
"91",12.0767971890927,-4.94832767737424
"92",12.2877366609602,-4.94832767737424
"93",12.4986761328277,-4.94832767737424
"94",12.7096156046952,-4.94832767737424
"95",12.9205550765626,-4.94832767737424
"96",13.1314945484301,-4.94832767737424
"97",13.3424340202976,-4.94832767737424
"98",13.5533734921651,-4.94832767737424
"99",13.7643129640325,-4.94832767737424
"100",13.9752524359,-4.94832767737424
